   itrg     id  matchmatchId     dr lep pt trg ptlep etatrg etalep phitrg phi	trigString
      0      0      0      0   2.80  15.19  44.72   1.46   1.17  -0.91   1.88	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      1      0   0.12  14.93  44.72   1.18   1.17   1.76   1.88	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.33  26.37  43.11  -0.82   0.84  -0.59   2.82	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.25  19.96  41.23  -1.27  -3.27   1.58  -0.98	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      1      0   0.07  19.65  78.19  -0.62  -0.67  -1.46  -1.50	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.76  49.90  78.19   0.25  -0.67   2.18  -1.50	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   0.66  13.74  51.51   2.44   2.72   2.10   2.70	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.99  15.41  53.59  -0.92  -0.71  -2.26   1.03	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.12  10.60  61.35   0.10   1.11   2.61  -0.34	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2
      1      0      0      0   2.79  10.60  42.99   0.10   0.30   2.61  -0.17	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.85  15.82  43.67   0.21  -2.03   1.76  -1.38	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.91  38.61  69.17  -0.96  -2.03  -0.45   3.13	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      1      0   0.13  22.61  69.17  -1.98  -2.03   3.00   3.13	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

