   itrg     id  matchmatchId     dr lep pt trg ptlep etatrg etalep phitrg phi	trigString
      0      0      1      0   0.01  20.96  22.15   1.87   1.86  -0.64  -0.65	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  20.80  20.44  -2.08  -2.10   2.40   2.33	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  18.53  29.08   2.07   2.09   1.52   1.59	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  16.98  17.20   2.51   2.50   1.61   1.66	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      0      0   2.85  41.30  27.33  -0.21   0.41   2.47  -1.03	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  28.07  27.33   0.36   0.41  -0.99  -1.03	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      0      0   4.29  18.03 104.45  -1.11   1.85  -0.97   2.21	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  20.26  19.92  -1.35  -1.36  -2.09  -2.06	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  17.38  17.45   2.41   2.41  -1.24  -1.19	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  17.68  17.29   1.06   1.08   0.25   0.19	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  22.53  21.88   0.45   0.50  -2.96  -2.94	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  20.95  21.03  -2.45  -2.45  -2.74  -2.73	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  18.11  17.24   2.18   2.22  -1.34  -1.37	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  12.78  26.53   2.06   2.11  -1.78  -1.83	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  36.61  36.36   0.39   0.39   2.15   2.16	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  19.58  19.64  -0.99  -0.98  -2.15  -2.16	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  21.08  22.30  -2.08  -2.07  -1.77  -1.81	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  15.35  20.39   1.59   1.58  -0.16  -0.10	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  21.08  20.52  -0.71  -0.74   0.20   0.15	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  30.35  28.98   0.70   0.77  -1.91  -1.88	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  16.61  26.91  -0.18  -0.21   0.54   0.55	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  24.35  24.03   0.64   0.65   0.46   0.45	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  24.47  24.60  -2.29  -2.29  -0.27  -0.28	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  20.42  20.71  -2.13  -2.13  -2.19  -2.14	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  17.90  17.61  -0.85  -0.85   1.48   1.43	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  25.19  25.78   1.21   1.18  -0.48  -0.38	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  18.89  19.04   2.27   2.27   2.78   2.86	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  17.32  21.61  -2.42  -2.42   0.20   0.18	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  22.87  22.42  -2.08  -2.09   1.83   1.84	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  21.47  21.83   0.76   0.75   1.51   1.47	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  22.46  22.05  -1.97  -1.99   1.37   1.34	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  20.94  21.22  -2.28  -2.26   2.95   3.01	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  19.27  21.03   2.50   2.50  -2.74  -2.75	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  31.71  30.82   1.09   1.11  -1.55  -1.47	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  23.46  23.37  -0.82  -0.82  -0.67  -0.77	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  20.62  20.99  -0.01   0.03   1.61   1.58	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  22.81  23.10  -2.09  -2.08  -2.93  -2.98	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  31.05  31.22  -1.14  -1.12   1.99   1.97	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  17.53  17.87  -1.95  -1.97  -2.55  -2.59	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  19.09  18.75  -0.67  -0.69  -0.86  -0.91	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  23.02  21.44  -0.96  -1.02  -1.13  -1.11	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.11  37.32  36.03   0.25   0.36  -1.56  -1.57	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  20.26  19.95  -1.02  -1.02  -2.52  -2.62	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  20.04  19.60  -0.13  -0.09  -0.96  -0.97	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  16.73  17.64  -2.44  -2.43  -1.75  -1.65	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  35.10  34.47  -1.65  -1.67   1.97   2.00	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      0      0   4.04  22.79  21.96   1.42  -2.18  -0.72  -2.57	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      0      0   4.34  11.12  21.96   0.96  -2.18   0.42  -2.57	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  21.02  21.96  -2.22  -2.18  -2.51  -2.57	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  19.45  18.67   0.72   0.77  -2.72  -2.79	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  19.78  20.29  -1.97  -1.95   1.78   1.69	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  27.55  29.64   2.56   2.52   2.86   2.85	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.18  17.94  21.47  -2.15  -2.16   2.66   2.85	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  12.16  17.39   2.30   2.26  -2.30  -2.39	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  14.17  18.42   2.13   2.15  -1.83  -1.81	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  20.53  20.45   2.33   2.34   0.70   0.74	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  35.45  34.92  -0.74  -0.75  -1.61  -1.57	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  33.99  35.43  -0.16  -0.22   2.24   2.31	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  21.35  20.96  -1.37  -1.39  -1.45  -1.41	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  17.91  18.77  -1.92  -1.92   2.88   2.89	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  33.01  35.18   1.58   1.58   2.79   2.81	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  18.50  18.24  -2.03  -2.05   1.89   1.86	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  51.48  50.91  -0.23  -0.26  -0.85  -0.83	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  20.49  20.31   0.72   0.71   0.12   0.11	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  47.90  46.17  -0.69  -0.73   2.25   2.24	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  17.22  18.42  -2.05  -2.04   0.51   0.57	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  17.89  17.86  -0.37  -0.34   0.51   0.55	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  27.16  24.65   2.41   2.45  -0.13  -0.10	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  24.42  23.66   0.44   0.47  -0.32  -0.28	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  85.51  83.35  -1.35  -1.37   0.93   0.92	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  15.97  17.76   2.24   2.24  -2.31  -2.31	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  28.85  28.48  -0.43  -0.42  -1.11  -1.08	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  19.98  19.68  -2.18  -2.19  -0.52  -0.58	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  20.16  20.80  -1.74  -1.73  -0.82  -0.85	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.12  39.61  40.17  -2.35  -2.34   2.46   2.58	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  17.66  18.69  -2.39  -2.39   0.88   0.90	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  10.68  19.17   1.97   1.96  -2.36  -2.37	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  33.98  33.57  -0.18  -0.20  -0.25  -0.21	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  15.18  22.30   1.41   1.41  -2.16  -2.22	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  11.36  18.93   1.70   1.68   2.18   2.20	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  40.44  40.33   0.11   0.09   0.33   0.30	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  23.13  25.32   2.41   2.41  -2.05  -1.98	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.15  35.92  38.07  -2.45  -2.39   0.33   0.48	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  54.48  54.49  -0.36  -0.33  -2.03  -1.99	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  19.01  19.57   2.37   2.36  -1.63  -1.65	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  31.55  32.03   2.36   2.35  -0.60  -0.61	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  32.51  31.73  -1.10  -1.12   1.94   1.97	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  31.51  33.57  -1.69  -1.70   0.86   0.87	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  17.12  17.19  -1.34  -1.32  -0.31  -0.27	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  35.48  35.23  -0.92  -0.91   1.23   1.19	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  17.70  17.72   0.90   0.89  -1.40  -1.38	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  30.14  30.89  -0.54  -0.48  -0.57  -0.56	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  32.68  30.89  -0.53  -0.48  -0.55  -0.56	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  21.52  21.88   0.95   0.90  -2.20  -2.19	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  17.76  17.91   0.17   0.11  -2.42  -2.38	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  49.42  48.36  -0.50  -0.52  -0.18  -0.17	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  31.84  30.71  -0.67  -0.72   0.05   0.07	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  39.20  38.58  -1.34  -1.35   3.00   2.97	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  18.15  18.18  -2.10  -2.10  -2.89  -2.87	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  24.64  25.74   2.25   2.22  -1.17  -1.22	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  17.15  18.25  -1.84  -1.83  -2.63  -2.65	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  32.99  33.32   2.18   2.18   2.73   2.68	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  27.70  27.78   0.94   0.91   2.20   2.25	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  20.26  20.26  -2.39  -2.39   2.89   2.82	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  21.84  21.47   0.07   0.04  -2.47  -2.50	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  23.15  22.81  -0.57  -0.59   0.63   0.65	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  19.31  28.92  -2.39  -2.39   0.12   0.14	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      0      0   0.47  25.82  19.14  -0.56  -0.48   1.71   2.18	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  14.22  24.32  -1.61  -1.60  -0.11  -0.08	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  17.64  18.30   2.51   2.49   1.79   1.73	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  21.43  23.44  -1.70  -1.70   1.58   1.56	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  12.00  22.01   1.82   1.85   2.10   2.13	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  35.23  34.77   0.27   0.31  -1.86  -1.87	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      0      0   3.37  21.36  34.77  -1.17   0.31   1.39  -1.87	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  60.17  60.83  -2.51  -2.50   3.10   3.10	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  19.68  19.63  -2.46  -2.46  -2.90  -2.92	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.00  18.87  19.28  -2.27  -2.26   0.15   0.15	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  17.99  17.65   2.02   2.04  -0.84  -0.88	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  20.65  21.69   2.24   2.24   0.81   0.80	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  38.12  36.80   1.20   1.23   2.19   2.14	HLT_Ele17_CaloIdL_CaloIsoVL_v2
      1      0      1      0   3.07  38.12  24.83   1.20  -0.52   2.19  -1.55	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  24.67  24.60  -0.92  -0.91  -2.44  -2.47	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  16.39  20.43   2.49   2.50  -0.96  -0.96	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  27.55  31.39  -1.75  -1.74   2.90   2.92	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  18.49  19.29  -2.25  -2.21  -1.66  -1.66	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      0      0   2.78  12.76  38.14   0.28   0.61  -1.27   2.25	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  20.09  20.17  -2.25  -2.25   1.34   1.36	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  26.11  27.87  -2.47  -2.46  -1.77  -1.72	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  74.15  72.85   2.30   2.32   0.90   0.90	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  18.57  20.08   1.52   1.55   1.21   1.15	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  25.78  25.45  -2.18  -2.18  -3.06  -3.12	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  22.80  22.85  -2.12  -2.13   2.54   2.55	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  20.25  19.70  -0.44  -0.47  -2.98  -2.97	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  21.00  27.60   2.46   2.46  -0.76  -0.77	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.12  17.44  27.44   2.52   2.51  -0.85  -0.73	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  15.17  19.57  -1.70  -1.72  -0.22  -0.20	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  26.49  26.41  -2.42  -2.45  -0.41  -0.40	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  18.46  18.62   1.17   1.15   1.83   1.79	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  21.31  19.58  -1.79  -1.80   1.33   1.33	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  20.83  23.05   1.40   1.37  -0.53  -0.48	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  18.34  21.85   1.96   1.95  -1.87  -1.91	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  18.14  18.82   2.20   2.17   3.04   3.06	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  18.15  20.03  -1.63  -1.63  -0.67  -0.61	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  25.25  25.58   0.93   0.90   0.57   0.59	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  17.64  17.46  -0.65  -0.66   2.36   2.33	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  18.42  18.10  -1.63  -1.65   2.29   2.34	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  20.93  22.81  -1.65  -1.66   2.16   2.14	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  16.81  17.53  -2.07  -2.06  -2.82  -2.79	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  31.77  31.85  -1.35  -1.33   1.41   1.39	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  18.15  18.16  -0.19  -0.15  -3.13   3.09	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  22.11  21.84   0.92   0.93  -1.84  -1.82	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  17.27  17.02  -0.99  -0.99   1.95   2.00	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  18.74  18.57  -2.16  -2.17  -3.07  -3.00	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  34.96  34.23  -0.33  -0.37   1.33   1.31	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  41.93  42.72   1.98   1.96  -0.36  -0.42	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  17.04  18.28   1.18   1.16  -0.93  -0.98	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  30.13  30.44  -1.32  -1.30   0.87   0.82	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  20.57  20.05   0.97   1.00  -0.40  -0.44	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  21.38  22.93  -1.60  -1.60   1.59   1.64	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  34.83  36.39   2.39   2.36   1.86   1.82	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      0      0   3.36  16.21  25.16  -0.83  -2.37   2.67  -0.63	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  23.25  22.02  -0.93  -0.98  -2.51  -2.46	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  24.97  24.71  -1.40  -1.41  -1.95  -1.94	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      0      0   3.61  15.98  62.59  -0.66   1.39  -0.38   2.93	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  24.99  24.50  -1.41  -1.42   0.15   0.20	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  23.19  23.10  -1.04  -1.03  -2.39  -2.45	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  28.18  29.59  -2.38  -2.39  -2.10  -2.14	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  17.60  17.93  -0.96  -0.92   0.35   0.26	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  27.18  26.53  -0.74  -0.76  -1.27  -1.30	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  19.79  19.32   1.36   1.38   0.20   0.26	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  26.75  26.70   0.68   0.65   2.22   2.26	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  25.95  26.13   1.40   1.38   0.18   0.24	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  27.77  28.41  -0.98  -0.94   1.61   1.62	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.12  17.73  17.62   0.37   0.34  -2.28  -2.17	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  33.33  32.98   1.45   1.46   3.09   3.07	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  30.94  30.80  -1.13  -1.13  -0.55  -0.52	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  20.17  19.97  -0.72  -0.71  -1.39  -1.47	HLT_Ele17_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  21.61  21.44  -1.07  -1.07   0.38   0.40	HLT_Ele17_CaloIdL_CaloIsoVL_v2

