   itrg     id  matchmatchId     dr lep pt trg ptlep etatrg etalep phitrg phi	trigString
      1      0      1      0   4.12  10.17  16.53  -1.23   1.84  -0.51   3.03	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  24.52  24.04   2.04   2.06   0.86   0.87	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  32.74  39.39  -2.42  -2.39  -2.51  -2.55	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  12.36  16.30  -0.92  -0.92   2.84   2.85	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  15.56  15.74  -2.25  -2.24   0.80   0.78	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      0      0   2.76  17.15  15.74  -2.55  -2.24  -1.97   0.78	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  17.77  18.08  -0.61  -0.57  -3.07  -3.12	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  10.93  10.74  -1.90  -1.92  -2.52  -2.46	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  10.02  11.41  -1.98  -1.98   0.95   0.90	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  10.42   9.90   2.19   2.19   0.65   0.55	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  11.73  11.83   2.21   2.21  -1.38  -1.40	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  15.16  15.71   2.33   2.30   1.07   1.04	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  19.52  20.50   1.35   1.37  -0.79  -0.77	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  15.44  10.42  -0.13  -0.13   0.98   1.04	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.37  10.73  11.36   0.89   0.98  -1.73  -1.37	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  11.87  11.36   0.93   0.98  -1.40  -1.37	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  29.65  31.64   2.19   2.17  -0.03  -0.02	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  12.35  12.45  -0.51  -0.46  -2.26  -2.32	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  16.31  16.63   1.48   1.44  -1.59  -1.64	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  19.34  19.33   0.14   0.07   0.26   0.21	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.13  10.67   9.91  -1.34  -1.41  -0.67  -0.77	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.13  10.64  12.21  -1.94  -1.96  -1.38  -1.26	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  19.02  18.97   1.89   1.89  -1.51  -1.49	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  15.03  13.81  -2.03  -2.03   3.09   3.05	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  16.38  16.80  -2.38  -2.38   0.72   0.68	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  27.36  28.38  -2.23  -2.22  -0.20  -0.22	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  12.00  18.13  -2.10  -2.14   1.36   1.30	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  11.62  12.00  -1.15  -1.10  -2.00  -2.04	HLT_Ele8_CaloIdL_CaloIsoVL_v2
      1      0      1      0   4.05  11.62  74.24  -1.15   1.56  -2.00   1.02	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      0      0   4.01  67.70  12.00   1.52  -1.10   1.00  -2.04	HLT_Ele8_CaloIdL_CaloIsoVL_v2
      1      0      1      0   0.05  67.70  74.24   1.52   1.56   1.00   1.02	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  14.10  16.92  -2.41  -2.42  -2.21  -2.30	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  11.34  11.56  -2.13  -2.11   1.06   1.12	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  24.17  26.99  -1.52  -1.54  -1.60  -1.56	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.11  10.56  10.75  -0.58  -0.53   1.02   1.11	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  10.23   9.70  -1.26  -1.28   0.51   0.43	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  13.93  14.20  -1.60  -1.59   1.79   1.74	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  17.34  17.10   1.09   1.10   0.55   0.58	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  10.60  10.50   1.20   1.21  -0.49  -0.39	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  10.99  10.85  -1.07  -1.08   0.05  -0.05	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.12  11.12  12.15   2.54   2.56  -0.48  -0.60	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  14.31  15.54   2.15   2.15   1.95   1.87	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.11  10.95  11.07  -0.99  -0.98  -2.47  -2.58	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  20.07  19.93  -0.12  -0.13  -0.80  -0.87	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  20.22  36.15   2.01   2.02   1.69   1.69	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  11.26  14.20   2.48   2.49  -2.61  -2.63	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  10.67  10.92   1.68   1.67  -2.47  -2.41	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  29.15  29.23   1.24   1.25   1.69   1.64	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  13.09  13.08  -2.49  -2.51   1.39   1.42	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  16.20  16.51   1.82   1.80  -0.28  -0.25	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  12.36  12.42   2.31   2.32  -0.89  -0.87	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  12.35  12.23  -0.92  -0.90   2.35   2.29	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  14.70  14.08  -0.47  -0.55   0.88   0.82	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  11.25  11.29   0.71   0.69   2.55   2.65	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  22.28  21.74  -1.82  -1.85  -0.79  -0.80	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  12.29   8.61  -0.88  -0.89   1.01   0.95	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.12  16.68  17.20  -0.58  -0.49   1.50   1.58	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  12.82  13.09   1.62   1.61  -0.56  -0.49	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  12.96  13.00   1.09   1.08   0.71   0.73	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  10.82  11.13  -1.03  -1.04  -0.70  -0.63	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  15.13  15.23   0.27   0.25  -2.70  -2.75	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  11.13   8.98   1.29   1.28   2.15   2.05	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  38.80  41.34  -2.28  -2.24  -0.31  -0.28	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  16.22  19.15  -1.37  -1.33   1.88   1.93	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      0      0   4.00  10.73  17.67  -0.41   2.16  -1.88   1.34	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  17.68  17.67   2.16   2.16   1.39   1.34	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  20.56  20.50   2.22   2.27   0.96   0.91	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  13.89  13.22   1.04   1.07  -0.01   0.05	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  12.70  12.61  -0.02  -0.04  -1.47  -1.41	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  10.93  10.69   0.82   0.84  -1.16  -1.06	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  12.45  12.53   2.23   2.22   2.26   2.18	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  14.90  15.38  -0.51  -0.48   1.01   1.04	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  11.93  11.45   1.02   1.07  -2.17  -2.11	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  12.04  11.91   1.36   1.36  -2.59  -2.53	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  10.71  13.82  -2.57  -2.55  -0.26  -0.24	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  11.40  10.67  -1.04  -1.09   0.55   0.62	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  15.65  12.06   0.13   0.13   1.94   2.03	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  15.98  16.60   2.51   2.50  -1.92  -1.89	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  11.54  10.09  -1.24  -1.25   1.89   1.95	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  11.21   9.51  -1.29  -1.36  -3.04  -2.98	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  16.43  16.68   2.35   2.35   2.80   2.78	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  11.82  12.00  -1.57  -1.59   1.19   1.13	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.13  18.97  18.25  -2.17  -2.15  -1.88  -2.01	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  13.37   9.44   0.32   0.27  -0.85  -0.80	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  11.00  12.44  -1.90  -1.89   0.48   0.43	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  12.73  12.86   2.12   2.10   1.37   1.33	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  33.69  33.05  -1.35  -1.36   0.22   0.22	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  11.99  14.20  -1.61  -1.59  -2.40  -2.43	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  11.57  11.75   1.86   1.84   1.17   1.20	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.12  10.59  10.01  -0.32  -0.40   2.71   2.79	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  13.19   8.11   1.20   1.19   2.44   2.38	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  10.57   8.06   0.66   0.67  -1.52  -1.44	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  11.14  10.90   2.19   2.21  -0.78  -0.82	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  18.58  18.55   0.04   0.03   2.16   2.19	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  11.10  11.51  -2.52  -2.48   2.82   2.80	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  11.01  11.35  -2.19  -2.21  -2.11  -2.08	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  11.13  11.12   0.96   0.95   0.13   0.21	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      0      0   3.10  22.07  11.12   1.23   0.95  -2.88   0.21	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  12.71   9.28  -0.66  -0.66   0.48   0.40	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  54.77  56.93  -2.21  -2.19  -0.69  -0.70	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      0      0   3.66  19.08   9.37   2.37   0.24   2.01  -0.97	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  10.26  10.29   0.15   0.13  -1.63  -1.68	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.14  12.25  12.50  -0.97  -0.93   1.41   1.54	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  10.93  10.03  -0.10  -0.12   1.81   1.76	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  19.54  19.44   1.55   1.58   1.32   1.26	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  11.63  11.79  -2.09  -2.10   0.76   0.79	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  17.00  17.11  -0.47  -0.44   2.46   2.37	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  10.98  11.49  -0.97  -0.92  -0.19  -0.12	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  10.05   9.92  -2.07  -2.08  -2.00  -1.98	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  12.89  13.17   2.52   2.51   1.72   1.69	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.11  12.41  13.87   2.52   2.51  -1.28  -1.17	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  10.88  12.33   1.60   1.62  -1.01  -1.04	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  14.43  14.46  -1.82  -1.86  -2.93  -2.87	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  18.50  14.94   0.28   0.31   0.52   0.56	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  18.27  17.20  -1.45  -1.43   1.77   1.81	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  10.48  10.92  -0.40  -0.46  -0.80  -0.84	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  13.63  12.90  -0.84  -0.86  -2.88  -2.94	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  10.91  11.47   1.76   1.74  -0.96  -0.99	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  17.15  16.39  -2.04  -2.10   1.12   1.06	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  10.66  11.10   0.44   0.38  -0.45  -0.38	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  22.15  22.04  -2.23  -2.24  -0.47  -0.46	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  18.08  13.14  -0.02  -0.01   3.03   2.98	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  12.10  11.20   0.99   1.01  -0.81  -0.75	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  10.71  10.45  -0.39  -0.43   0.12   0.21	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  10.76  10.41   1.59   1.55   0.69   0.77	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  15.35  16.66   2.16   2.15  -2.01  -2.02	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  12.38  12.73  -0.12  -0.20  -0.05  -0.00	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.11  10.67  10.44  -0.39  -0.41  -0.42  -0.31	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  13.29  12.04  -2.07  -2.07  -1.45  -1.39	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04 103.84 101.58  -2.29  -2.31  -1.94  -1.97	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  17.96  17.72  -1.40  -1.41   2.14   2.17	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.11  10.78  11.04   2.46   2.44   1.41   1.52	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  10.84  10.98   0.35   0.29  -0.57  -0.64	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  16.44  14.63  -0.42  -0.37   1.73   1.78	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  19.78  20.29  -1.88  -1.90  -0.18  -0.16	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  10.78  10.98   0.49   0.43   1.79   1.88	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  10.79  12.71   0.87   0.79   1.87   1.91	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  16.40  16.56  -2.37  -2.37   1.50   1.47	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  11.18  10.60  -0.71  -0.74   1.19   1.12	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.12  12.60  12.35   2.33   2.36   1.17   1.05	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.01  11.35  13.19  -1.95  -1.95  -0.07  -0.06	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  10.08   9.23   1.77   1.79  -1.25  -1.19	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  14.62  14.98  -1.07  -1.07   1.99   1.90	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  10.88  10.47  -1.27  -1.30   0.53   0.57	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  14.30  16.64  -1.96  -1.95  -2.71  -2.68	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  10.87   9.93   1.32   1.33  -2.79  -2.84	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  14.09  14.92   2.44   2.42   0.43   0.35	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  12.71   9.72   0.87   0.88   1.34   1.39	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  14.42  14.90  -1.76  -1.74   0.55   0.50	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  13.41  14.47  -1.59  -1.58  -2.75  -2.69	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  18.05  18.11  -2.31  -2.31  -2.25  -2.30	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  11.01  11.23   2.37   2.35   0.71   0.63	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  12.93  10.19   0.26   0.23  -2.52  -2.59	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  45.21  43.24   0.85   0.89  -2.11  -2.10	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  23.10  22.51  -1.99  -2.02   3.05   3.08	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.02  10.56  10.78   2.12   2.11  -0.74  -0.72	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  11.05  11.98  -1.71  -1.70  -1.95  -2.00	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.10  10.19   8.26   0.98   0.93   2.52   2.44	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.12  12.83  12.70   2.19   2.20  -0.68  -0.80	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  12.56  12.95   1.95   1.95  -1.90  -1.96	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  36.50  35.69  -0.17  -0.16  -1.12  -1.10	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  17.48  17.10   2.37   2.39   0.63   0.61	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  14.56  15.13   1.08   1.02  -0.57  -0.50	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  12.04  12.27   1.30   1.28  -1.75  -1.67	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  15.13  14.73  -2.35  -2.38   2.07   2.05	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  16.45  16.21   0.67   0.65  -3.11   3.13	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  10.16   9.02   1.35   1.33  -2.40  -2.47	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  28.55  28.90   2.25   2.25   2.59   2.52	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  14.75  14.58  -1.36  -1.36  -2.10  -2.18	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  13.76  13.78   2.13   2.13   2.99   3.03	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  11.92  13.20   0.90   0.84  -2.74  -2.78	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  61.69  63.73   1.56   1.57  -0.71  -0.76	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  10.06   9.38   1.17   1.15  -0.74  -0.67	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  10.63  12.52  -2.23  -2.21   0.19   0.13	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  13.16  12.63  -1.36  -1.40   0.98   0.95	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      0      0   3.14  10.56  12.63  -0.26  -1.40  -2.40   0.95	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  15.92  15.86   0.20   0.21   0.16   0.22	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      0      0   3.84  12.62  10.73  -2.50   0.70   1.51  -2.65	HLT_Ele8_CaloIdL_CaloIsoVL_v2
      1      0      1      0   0.02  12.62  12.85  -2.50  -2.48   1.51   1.51	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.13  11.52  10.73   0.64   0.70  -2.53  -2.65	HLT_Ele8_CaloIdL_CaloIsoVL_v2
      1      0      1      0   3.84  11.52  12.85   0.64  -2.48  -2.53   1.51	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  10.18   9.81   0.65   0.68   1.65   1.72	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  13.94  13.66   1.29   1.30   0.36   0.43	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  15.46   9.59  -1.09  -1.08  -2.19  -2.13	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  14.29  12.31  -1.32  -1.33  -1.87  -1.82	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.09  11.73  15.77  -0.94  -0.99  -3.02  -2.95	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.05  12.04  12.67  -2.36  -2.31  -2.30  -2.32	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  10.36  10.08   0.76   0.77  -2.60  -2.53	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  12.55  12.35  -0.51  -0.53  -2.08  -2.15	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.12  12.09  11.68   0.43   0.47  -2.18  -2.29	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  11.55  12.15  -1.02  -1.01   1.67   1.61	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  43.76  46.63   2.32   2.29  -2.03  -1.99	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  10.24  10.32  -2.27  -2.26   0.21   0.28	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  15.58  15.99  -2.51  -2.49   1.35   1.40	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  18.11  17.64   0.91   0.87   0.90   0.94	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.03  14.89  19.16  -1.59  -1.59   2.14   2.11	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  10.87  10.00   0.13   0.14  -3.13   3.11	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  11.42  11.76  -2.51  -2.48   0.46   0.52	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  11.95  11.49  -0.82  -0.86  -0.96  -1.02	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.07  10.07   9.27  -1.01  -1.02  -1.23  -1.30	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  13.94  12.51   1.02   1.06   0.01   0.06	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      0      0   4.04  11.71  13.07  -1.33   1.56  -0.99   2.47	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.06  12.04  11.88   0.72   0.70   0.03   0.08	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.08  11.13  13.23  -1.21  -1.19   0.70   0.77	HLT_Ele8_CaloIdL_CaloIsoVL_v2

      0      0      1      0   0.04  18.31  18.66  -2.17  -2.16  -0.67  -0.70	HLT_Ele8_CaloIdL_CaloIsoVL_v2

