tb  1  0     0.0    0.0    1.0 1230.0 1230.0  0.907 0.620E-05 0.788E-03 0.177E-04 0.564E-03 2.8482 0.620E-05 0.177E-04
tb  1  0     0.0    0.0    1.0 1240.0 1240.0  0.907 0.560E-05 0.788E-03 0.161E-04 0.564E-03 2.8794 0.560E-05 0.161E-04
tb  1  0     0.0    0.0    1.0 1250.0 1250.0  0.907 0.505E-05 0.788E-03 0.147E-04 0.575E-03 2.9048 0.505E-05 0.147E-04
tb  1  0     0.0    0.0    1.0 1260.0 1260.0  0.907 0.456E-05 0.788E-03 0.134E-04 0.562E-03 2.9314 0.456E-05 0.134E-04
tb  1  0     0.0    0.0    1.0 1270.0 1270.0  0.907 0.411E-05 0.788E-03 0.122E-04 0.561E-03 2.9584 0.411E-05 0.122E-04
tb  1  0     0.0    0.0    1.0 1280.0 1280.0  0.907 0.371E-05 0.788E-03 0.111E-04 0.560E-03 2.9915 0.371E-05 0.111E-04
tb  1  0     0.0    0.0    1.0 1290.0 1290.0  0.907 0.335E-05 0.788E-03 0.101E-04 0.579E-03 3.0187 0.335E-05 0.101E-04
tb  1  0     0.0    0.0    1.0 1300.0 1300.0  0.907 0.302E-05 0.788E-03 0.921E-05 0.577E-03 3.0450 0.302E-05 0.921E-05
tb  1  0     0.0    0.0    1.0 1310.0 1310.0  0.907 0.273E-05 0.788E-03 0.839E-05 0.600E-03 3.0742 0.273E-05 0.839E-05
tb  1  0     0.0    0.0    1.0 1320.0 1320.0  0.907 0.246E-05 0.788E-03 0.766E-05 0.720E-03 3.1102 0.246E-05 0.766E-05
tb  1  0     0.0    0.0    1.0 1330.0 1330.0  0.907 0.222E-05 0.788E-03 0.696E-05 0.557E-03 3.1346 0.222E-05 0.697E-05
tb  1  0     0.0    0.0    1.0 1340.0 1340.0  0.907 0.201E-05 0.788E-03 0.635E-05 0.556E-03 3.1685 0.201E-05 0.636E-05
tb  1  0     0.0    0.0    1.0 1350.0 1350.0  0.907 0.181E-05 0.788E-03 0.579E-05 0.639E-03 3.1999 0.181E-05 0.579E-05
tb  1  0     0.0    0.0    1.0 1360.0 1360.0  0.907 0.163E-05 0.788E-03 0.528E-05 0.555E-03 3.2360 0.163E-05 0.528E-05
tb  1  0     0.0    0.0    1.0 1370.0 1370.0  0.907 0.147E-05 0.788E-03 0.481E-05 0.624E-03 3.2661 0.147E-05 0.481E-05
tb  1  0     0.0    0.0    1.0 1380.0 1380.0  0.907 0.133E-05 0.788E-03 0.438E-05 0.553E-03 3.2990 0.133E-05 0.439E-05
tb  1  0     0.0    0.0    1.0 1390.0 1390.0  0.907 0.120E-05 0.788E-03 0.399E-05 0.553E-03 3.3315 0.120E-05 0.400E-05
